msisdn,activation_date,nik_kk_status,registered_imei
82245720321,2023-05-24,Valid,
82268812374,2023-04-29,Missing/Unregistered,350000000069248.0
85218339681,2023-02-12,Valid,
82211361281,2023-08-22,Valid,
82143387965,2023-05-29,Valid,350000000533028.0
82191738738,2023-05-18,Valid,
81115594351,2023-05-28,Valid,350000000754100.0
82262351637,2023-07-22,Valid,350000000463386.0
82291974919,2023-08-15,Valid,350000000269019.0
81136674917,2023-04-28,Valid,350000000806448.0
85284634882,2023-03-03,Valid,
85290520975,2023-10-24,Valid,
82124481207,2023-06-04,Valid,350000000767936.0
82142493199,2023-01-17,Valid,350000000999286.0
81142185539,2023-04-25,Valid,
82174475689,2023-05-18,Valid,
81199185143,2023-03-01,Valid,350000000504416.0
82144905108,2023-07-08,Valid,
82175942121,2023-01-26,Valid,
81173113855,2023-04-16,Valid,
81140270995,2023-08-24,Missing/Unregistered,
85262179291,2023-09-12,Valid,
82113892605,2023-10-18,Valid,
81116550743,2023-04-18,Valid,
85240484886,2023-09-29,Valid,
81265887239,2023-03-09,Valid,350000000566902.0
85218243852,2023-02-28,Valid,
85221351774,2023-08-04,Missing/Unregistered,350000000243622.0
81247390360,2023-08-14,Valid,350000000307166.0
82148349886,2023-10-01,Valid,350000000998159.0
81129853193,2023-01-17,Valid,350000000226232.0
82138677648,2023-10-26,Missing/Unregistered,
81123781715,2023-07-11,Valid,350000000554840.0
82269313227,2023-06-15,Valid,
81295457302,2023-07-21,Missing/Unregistered,
85282029377,2023-08-27,Valid,
82220188096,2023-04-30,Valid,
82169988775,2023-05-22,Valid,350000000070629.0
82283719768,2023-06-28,Valid,
81197134353,2023-10-26,Valid,350000000676727.0
85259413896,2023-03-14,Valid,
82139984536,2023-08-23,Valid,
82213440559,2023-04-21,Missing/Unregistered,350000000135074.0
81250273330,2023-09-29,Valid,
82117140472,2023-08-14,Valid,
82211399325,2023-10-19,Valid,350000000483983.0
85249166170,2023-05-04,Valid,350000000054637.0
81110046119,2023-03-13,Valid,
82226573531,2023-02-08,Valid,350000000310494.0
82243677102,2023-06-10,Valid,
82247851864,2023-07-05,Valid,
81264328456,2023-10-26,Valid,
82130748892,2023-09-04,Missing/Unregistered,
82187034570,2023-01-23,Valid,
82298998942,2023-07-20,Valid,
81150517416,2023-01-10,Valid,
85271116154,2023-08-10,Valid,
81197074219,2023-03-22,Valid,
81267329064,2023-01-28,Valid,
82266671407,2023-02-09,Valid,350000000908550.0
81229850790,2023-09-12,Valid,350000000781553.0
85234145848,2023-05-11,Valid,
81138783320,2023-03-07,Valid,
82213291667,2023-03-07,Missing/Unregistered,
81151923634,2023-08-23,Valid,
81216372909,2023-09-16,Valid,
82238374184,2023-02-03,Valid,
81260996935,2023-08-05,Valid,
81236363093,2023-01-15,Valid,350000000240892.0
81211164970,2023-06-10,Valid,
81118736946,2023-01-03,Missing/Unregistered,350000000079254.0
82228498398,2023-09-12,Valid,350000000046453.0
82135494211,2023-07-31,Valid,
82113679752,2023-06-16,Valid,
82245716122,2023-08-04,Valid,
81145518953,2023-07-22,Valid,
82248708449,2023-10-16,Valid,350000000985519.0
81170990461,2023-09-19,Valid,
82134930021,2023-09-04,Valid,350000000775722.0
82273354604,2023-05-08,Valid,350000000177945.0
85226516252,2023-05-07,Missing/Unregistered,
81233292727,2023-02-02,Valid,
82197135907,2023-07-14,Missing/Unregistered,
85223941959,2023-04-14,Valid,
82143332458,2023-06-26,Valid,
82233359511,2023-10-13,Valid,
82135015240,2023-05-08,Valid,
82293352485,2023-08-27,Valid,
82177787784,2023-04-14,Valid,350000000942084.0
81188082417,2023-07-17,Valid,
81259972508,2023-07-10,Missing/Unregistered,350000000977015.0
82136502982,2023-08-27,Valid,
81245410989,2023-07-10,Valid,350000000644289.0
82152833395,2023-10-17,Valid,350000000355951.0
82287613962,2023-01-21,Valid,350000000231667.0
82144104043,2023-09-06,Valid,
82188263170,2023-01-13,Valid,
81262952714,2023-07-31,Valid,
82271932834,2023-07-22,Valid,
82278248956,2023-05-20,Valid,350000000541265.0
81175606111,2023-09-21,Valid,350000000797936.0
85290467435,2023-08-09,Valid,
82240458390,2023-08-04,Valid,
82254223910,2023-05-16,Valid,
81116876049,2023-02-15,Valid,
81195587716,2023-05-17,Valid,
81197509878,2023-02-08,Valid,350000000694852.0
82252753371,2023-08-10,Valid,
82288794481,2023-04-27,Valid,350000000727395.0
82167989196,2023-07-30,Missing/Unregistered,350000000052828.0
82190429226,2023-02-02,Missing/Unregistered,
81129767549,2023-05-25,Valid,
82155378045,2023-04-16,Valid,350000000734194.0
81159167935,2023-05-23,Valid,
82194989365,2023-09-22,Valid,350000000786213.0
82267588206,2023-05-17,Valid,
81192888300,2023-06-18,Valid,
82280314676,2023-10-02,Valid,
82159610950,2023-02-19,Valid,
85261440082,2023-08-17,Valid,
82296019187,2023-10-23,Valid,
85287222550,2023-01-19,Valid,
81126262504,2023-06-23,Valid,
81193411522,2023-06-02,Valid,
82270367997,2023-01-20,Valid,
82161206877,2023-10-07,Valid,
82177185874,2023-08-29,Valid,
82236594554,2023-10-15,Valid,
85248734750,2023-08-15,Missing/Unregistered,
81256036983,2023-09-25,Valid,350000000593057.0
82249053239,2023-01-06,Missing/Unregistered,
85246232191,2023-04-25,Valid,350000000782155.0
82250655511,2023-09-29,Valid,350000000618194.0
82134272646,2023-07-09,Valid,
81218192722,2023-05-15,Valid,350000000551319.0
81238552816,2023-04-06,Valid,350000000355960.0
82148593276,2023-01-25,Valid,
81127468367,2023-10-27,Valid,
85245461336,2023-03-27,Valid,350000000944033.0
82243761103,2023-02-08,Valid,
82129796203,2023-04-12,Valid,
82164461734,2023-07-19,Valid,350000000196510.0
82183685088,2023-05-10,Valid,
82122258745,2023-10-24,Valid,
82261713822,2023-02-16,Missing/Unregistered,350000000777065.0
81279763350,2023-01-27,Valid,
82155238993,2023-03-13,Valid,
82128595887,2023-01-15,Valid,
82238155074,2023-07-24,Missing/Unregistered,
81282024942,2023-06-27,Valid,350000000810312.0
82271751303,2023-01-27,Valid,
85298771368,2023-04-05,Valid,
82295935210,2023-08-02,Missing/Unregistered,350000000473122.0
82265717887,2023-08-02,Valid,
82194312805,2023-03-26,Valid,
82192838205,2023-01-01,Missing/Unregistered,
81264520960,2023-03-16,Valid,
82154168601,2023-06-09,Valid,
82268660067,2023-05-04,Valid,350000000904109.0
85210020434,2023-08-04,Valid,350000000953336.0
81296417960,2023-01-16,Valid,
85283199137,2023-10-05,Valid,
85286894581,2023-07-19,Valid,
82145853720,2023-05-13,Valid,
85269259988,2023-07-08,Valid,350000000282802.0
81123556705,2023-04-11,Valid,350000000558242.0
81152325943,2023-07-25,Missing/Unregistered,
81152329681,2023-01-20,Valid,350000000279723.0
82223445937,2023-09-16,Valid,
82154915999,2023-02-19,Valid,
81231719971,2023-08-28,Valid,
81183644119,2023-02-23,Missing/Unregistered,350000000474810.0
81212989397,2023-07-18,Missing/Unregistered,
85216253310,2023-02-07,Valid,
81241969101,2023-02-04,Valid,350000000979675.0
82230825328,2023-02-12,Valid,
81299332222,2023-01-10,Valid,
81257947447,2023-06-26,Valid,
81224469396,2023-04-22,Valid,
82111862605,2023-10-25,Valid,350000000779438.0
85228150728,2023-10-17,Valid,350000000690027.0
82238592562,2023-02-04,Valid,
81257642132,2023-01-02,Valid,
81196967802,2023-10-21,Valid,
82157943575,2023-03-28,Valid,350000000414056.0
81148620298,2023-01-14,Valid,350000000883344.0
82296366846,2023-03-07,Valid,
81211247540,2023-09-29,Valid,
82278152450,2023-01-10,Valid,350000000627778.0
85216546378,2023-02-27,Valid,
81198383360,2023-02-03,Valid,
85213127192,2023-02-17,Valid,
85229734861,2023-09-07,Valid,
82190763019,2023-01-13,Valid,
85263798372,2023-04-16,Valid,
81181470180,2023-06-18,Valid,350000000488609.0
82288027532,2023-05-27,Valid,
81236592680,2023-06-20,Missing/Unregistered,350000000613833.0
81223629341,2023-04-08,Valid,350000000764038.0
82173383385,2023-09-01,Valid,
81245911125,2023-03-24,Valid,
81154615300,2023-07-06,Valid,350000000552032.0
81239191229,2023-05-16,Valid,
81116094461,2023-02-28,Valid,
81161742406,2023-02-21,Valid,
81276584240,2023-01-15,Valid,350000000175688.0
81284825665,2023-08-13,Valid,350000000864388.0
82144063655,2023-01-20,Valid,
81126914955,2023-01-27,Valid,350000000188394.0
81117123516,2023-01-08,Valid,350000000573072.0
82265393693,2023-03-19,Valid,350000000934766.0
82118330622,2023-01-15,Valid,
82148256452,2023-06-29,Missing/Unregistered,
81117351698,2023-07-12,Valid,350000000160028.0
82163470636,2023-07-17,Valid,
82274628609,2023-05-20,Valid,350000000343024.0
81251461299,2023-08-24,Valid,
82142681951,2023-09-02,Valid,
82254785534,2023-10-01,Valid,
81211495375,2023-05-01,Valid,
81184249484,2023-06-18,Missing/Unregistered,350000000939604.0
85243919272,2023-09-06,Valid,
81174383463,2023-02-17,Valid,350000000926488.0
81110997786,2023-07-13,Valid,350000000362120.0
82190556682,2023-03-30,Valid,
85292124726,2023-06-10,Missing/Unregistered,
85245273462,2023-07-21,Valid,
81259116403,2023-08-08,Valid,350000000833621.0
82233509106,2023-04-15,Valid,350000000904725.0
81116288927,2023-09-07,Missing/Unregistered,
85216204003,2023-04-06,Valid,
82257454648,2023-01-21,Valid,
81113860657,2023-07-26,Valid,
82271476243,2023-02-13,Valid,350000000231237.0
81267584862,2023-02-13,Missing/Unregistered,
85249376497,2023-03-16,Valid,
81138024488,2023-08-15,Valid,
82130215664,2023-08-11,Valid,
82236366113,2023-01-29,Valid,
85292373070,2023-03-14,Missing/Unregistered,350000000579481.0
85211557223,2023-05-16,Valid,
82219815479,2023-06-09,Valid,
81135834854,2023-06-29,Valid,350000000086122.0
81122086346,2023-03-15,Valid,
82261800798,2023-06-08,Missing/Unregistered,
85243001456,2023-06-25,Valid,
85215389826,2023-08-26,Valid,
85233792339,2023-04-06,Valid,
82241506015,2023-02-25,Valid,
82162309672,2023-01-03,Valid,350000000771034.0
85288233698,2023-10-23,Valid,350000000922095.0
81292201383,2023-02-25,Valid,350000000836083.0
82110024419,2023-07-07,Valid,
85249004473,2023-01-10,Valid,350000000777622.0
81157023418,2023-10-05,Missing/Unregistered,350000000209010.0
82196554591,2023-05-31,Valid,
85210029193,2023-04-09,Valid,
81292713941,2023-02-18,Valid,
81257451486,2023-07-03,Valid,350000000333022.0
82248980591,2023-03-29,Valid,
85236257146,2023-07-29,Valid,350000000434027.0
81143076161,2023-06-07,Valid,
82288120408,2023-09-19,Valid,350000000169183.0
82182524381,2023-09-14,Valid,
82183995682,2023-07-28,Valid,350000000564788.0
82147978486,2023-06-20,Valid,350000000221315.0
81129396193,2023-07-20,Missing/Unregistered,
82258549287,2023-01-02,Missing/Unregistered,
82288227238,2023-04-06,Valid,
82174169032,2023-04-16,Valid,350000000467041.0
82170240857,2023-10-08,Valid,
85222100219,2023-05-26,Valid,
81155899195,2023-09-23,Valid,
81213562970,2023-03-22,Valid,
81296860957,2023-04-04,Valid,
82178312765,2023-09-13,Valid,
81238534142,2023-09-21,Valid,350000000770828.0
85295671864,2023-08-25,Valid,
82196058584,2023-08-18,Valid,
81112571794,2023-05-07,Valid,
85217749256,2023-05-06,Missing/Unregistered,
82294233194,2023-03-20,Missing/Unregistered,
85235598489,2023-04-01,Valid,350000000994455.0
81258669892,2023-03-30,Valid,350000000323703.0
81286783862,2023-08-20,Valid,
81264424289,2023-05-22,Valid,
82182950730,2023-04-05,Valid,350000000535688.0
81188986375,2023-09-09,Valid,
85261226727,2023-09-26,Missing/Unregistered,350000000881920.0
81198486381,2023-06-04,Valid,
85237114002,2023-07-31,Missing/Unregistered,
81151788829,2023-03-02,Missing/Unregistered,
81241653399,2023-03-18,Valid,350000000578348.0
82112429576,2023-07-06,Valid,
81283302363,2023-08-08,Valid,
81210979404,2023-01-25,Valid,
82169176592,2023-08-06,Valid,
82141123807,2023-05-04,Valid,350000000090615.0
82226469029,2023-04-04,Valid,350000000543388.0
85278997784,2023-02-07,Valid,
82248702323,2023-07-03,Valid,
82186403881,2023-10-07,Valid,350000000830231.0
81237804642,2023-03-14,Missing/Unregistered,
81173349883,2023-04-23,Valid,
85279977478,2023-05-05,Valid,
81297600144,2023-09-06,Valid,
81131159884,2023-04-25,Valid,
81266860938,2023-03-20,Valid,
82296684759,2023-06-22,Valid,350000000233752.0
81156303662,2023-09-26,Missing/Unregistered,350000000910895.0
82187682433,2023-09-16,Valid,350000000825845.0
85226521688,2023-05-11,Valid,
81172255066,2023-02-23,Valid,
82292235391,2023-09-26,Valid,
82194921781,2023-10-13,Missing/Unregistered,
82259812400,2023-05-28,Valid,
82237316679,2023-07-27,Valid,350000000831646.0
81247324756,2023-01-18,Valid,
81168622371,2023-06-08,Valid,
82225258931,2023-04-30,Valid,
85250336984,2023-03-17,Valid,
82166110544,2023-01-27,Missing/Unregistered,
82240432835,2023-09-25,Valid,
82120749629,2023-02-21,Valid,350000000244497.0
82167291698,2023-09-09,Valid,
81116908727,2023-02-05,Missing/Unregistered,
82121201169,2023-04-09,Valid,
82233977522,2023-04-04,Valid,
81156780510,2023-08-11,Valid,
85269444547,2023-01-14,Valid,
81224639318,2023-08-10,Valid,
82238764901,2023-09-26,Valid,
81147561891,2023-03-24,Missing/Unregistered,
81114406222,2023-07-27,Valid,
82180873083,2023-08-21,Valid,
81251396100,2023-05-27,Valid,
81212670062,2023-08-02,Valid,350000000793377.0
82243735402,2023-03-17,Valid,
81248734521,2023-02-22,Valid,
81289257846,2023-07-22,Valid,
81217185794,2023-09-13,Missing/Unregistered,350000000263066.0
81176184079,2023-05-14,Missing/Unregistered,350000000969047.0
81244779303,2023-06-08,Missing/Unregistered,
81216462968,2023-06-02,Valid,
85222089797,2023-07-31,Valid,350000000326266.0
85264621465,2023-09-05,Valid,
85233974889,2023-02-11,Missing/Unregistered,350000000173621.0
82289883965,2023-09-28,Valid,
82288540529,2023-07-29,Valid,
85267745232,2023-03-30,Valid,
81241206821,2023-05-13,Valid,
82134742418,2023-04-06,Valid,
82253570004,2023-01-31,Valid,
85224034006,2023-07-18,Valid,
82154769070,2023-05-07,Valid,
85236230556,2023-07-20,Valid,
82217737390,2023-03-10,Missing/Unregistered,350000000930719.0
81234229063,2023-01-16,Missing/Unregistered,350000000215316.0
82291289510,2023-10-20,Missing/Unregistered,
85248236406,2023-09-11,Valid,
81239441687,2023-06-30,Valid,350000000729733.0
82257999405,2023-03-03,Valid,
81125916776,2023-09-02,Valid,
82227713967,2023-07-16,Valid,350000000772090.0
81228102991,2023-07-27,Valid,
81250063437,2023-03-31,Valid,
81223854982,2023-08-22,Valid,350000000423030.0
82247195419,2023-07-20,Valid,350000000469986.0
82275831036,2023-07-13,Valid,350000000066711.0
81245961631,2023-10-09,Valid,350000000974311.0
81214682508,2023-06-24,Valid,
81116804622,2023-06-23,Missing/Unregistered,350000000510139.0
82265239835,2023-05-10,Valid,
85220038084,2023-07-09,Valid,
81289669445,2023-07-07,Valid,
85270038717,2023-07-18,Valid,
82283719634,2023-08-14,Valid,350000000688600.0
81245120749,2023-07-16,Valid,350000000231610.0
81282549630,2023-03-12,Valid,
81156768888,2023-02-03,Valid,
81164250688,2023-02-27,Valid,
81239186943,2023-03-29,Valid,
82247989643,2023-07-17,Missing/Unregistered,350000000052023.0
82147176053,2023-02-09,Valid,
82150506095,2023-05-03,Valid,350000000886423.0
81184921528,2023-05-13,Missing/Unregistered,350000000034807.0
81255664720,2023-03-31,Valid,
82172816091,2023-01-28,Valid,
81124739900,2023-07-17,Valid,350000000785491.0
82177808430,2023-01-16,Valid,350000000501097.0
81253768339,2023-01-14,Valid,
81119960058,2023-08-18,Missing/Unregistered,
82270865347,2023-01-05,Valid,
81273397347,2023-01-22,Valid,
82164351668,2023-09-21,Valid,
81197509822,2023-08-10,Valid,
82166588260,2023-03-12,Valid,350000000532561.0
81141609033,2023-01-07,Valid,
81259052965,2023-07-08,Valid,
81226845401,2023-06-05,Valid,
82259721613,2023-07-17,Valid,
82248718162,2023-06-24,Missing/Unregistered,350000000767619.0
81157810340,2023-08-03,Missing/Unregistered,350000000476571.0
82178169833,2023-08-23,Valid,
85250686379,2023-09-30,Valid,
82276492402,2023-06-23,Valid,350000000377235.0
81158276936,2023-08-14,Valid,350000000756194.0
82239299749,2023-07-23,Valid,
81294171629,2023-09-30,Valid,350000000827800.0
85286308078,2023-02-11,Valid,
81222015907,2023-01-28,Valid,350000000569113.0
82198341476,2023-01-17,Valid,350000000279352.0
81162280880,2023-05-12,Valid,350000000469063.0
82231106665,2023-07-14,Valid,
85260838284,2023-07-16,Valid,350000000085810.0
82117954572,2023-04-25,Missing/Unregistered,350000000618039.0
82125565548,2023-01-17,Missing/Unregistered,350000000108183.0
81143433734,2023-06-17,Valid,
85264435242,2023-02-13,Valid,
85232476023,2023-07-18,Valid,
82127394734,2023-10-16,Valid,
82145260034,2023-09-27,Valid,350000000074472.0
81280402795,2023-06-04,Valid,350000000958223.0
81117096966,2023-05-02,Missing/Unregistered,350000000721521.0
85281920238,2023-04-02,Missing/Unregistered,
82119029170,2023-10-09,Valid,350000000902743.0
81223012944,2023-10-14,Missing/Unregistered,
81244579273,2023-06-06,Valid,
81165312042,2023-01-15,Valid,
82190465591,2023-01-12,Missing/Unregistered,
82176787419,2023-05-23,Missing/Unregistered,350000000101696.0
81283950823,2023-09-05,Valid,350000000929774.0
82292043608,2023-07-20,Valid,
85230624901,2023-09-02,Valid,
82259322096,2023-05-05,Valid,350000000220764.0
82147847762,2023-05-27,Missing/Unregistered,350000000763992.0
82243426164,2023-02-15,Missing/Unregistered,350000000504030.0
85256402224,2023-01-16,Valid,
81298283327,2023-10-10,Valid,
85244909091,2023-08-18,Valid,
81148652881,2023-01-03,Valid,
85246337973,2023-01-10,Valid,350000000132663.0
81111576758,2023-10-26,Valid,
81194798615,2023-01-17,Valid,350000000227828.0
82292076163,2023-01-28,Valid,
81282678921,2023-09-22,Valid,
81270050737,2023-09-06,Valid,
85280154345,2023-05-23,Valid,
82110545528,2023-10-23,Valid,350000000313891.0
82132891046,2023-07-21,Valid,
81221712963,2023-08-07,Missing/Unregistered,350000000138653.0
82135852355,2023-03-17,Missing/Unregistered,
82185422875,2023-08-21,Valid,350000000642603.0
82150353662,2023-04-05,Valid,
82137819424,2023-08-13,Valid,
85248529817,2023-09-22,Valid,
81145693558,2023-04-17,Valid,350000000349627.0
81225099711,2023-02-16,Valid,350000000921110.0
82210845511,2023-01-22,Missing/Unregistered,
81175398254,2023-10-03,Valid,
85240505315,2023-01-04,Missing/Unregistered,
82196618519,2023-08-14,Missing/Unregistered,
82222393141,2023-06-19,Valid,
81153798102,2023-07-18,Valid,350000000861119.0
82110337917,2023-02-17,Missing/Unregistered,
81235090793,2023-02-10,Valid,350000000021239.0
82240829894,2023-08-14,Valid,350000000086866.0
81270052855,2023-02-14,Valid,
81181049302,2023-03-02,Valid,
82258394882,2023-02-22,Valid,
85287579483,2023-04-30,Valid,350000000979463.0
81113716941,2023-09-25,Valid,350000000221912.0
85292510640,2023-07-27,Valid,
82145326252,2023-08-18,Valid,
85244703978,2023-04-01,Valid,350000000983099.0
85250982497,2023-08-18,Valid,
81161968508,2023-01-26,Valid,
82297018297,2023-07-07,Valid,
82298915911,2023-06-07,Valid,
82262353055,2023-01-10,Valid,
81224824877,2023-10-18,Valid,350000000426558.0
81190201742,2023-03-24,Missing/Unregistered,
85233813272,2023-05-14,Valid,
82127330734,2023-10-07,Valid,
81111350267,2023-02-27,Valid,
81183941876,2023-09-04,Valid,350000000801503.0
85232228507,2023-01-25,Valid,
82145401812,2023-03-25,Missing/Unregistered,
81251894095,2023-06-18,Valid,
81150043621,2023-02-17,Valid,
85279052356,2023-10-11,Valid,
85283231943,2023-09-28,Valid,
82251842581,2023-02-16,Valid,
82162077089,2023-10-25,Valid,
82164012936,2023-01-02,Valid,350000000682004.0
82255763092,2023-10-04,Valid,350000000405565.0
82148606978,2023-05-12,Valid,350000000962382.0
82234577771,2023-06-19,Valid,
81280846495,2023-08-09,Valid,350000000310203.0
81147194565,2023-06-18,Valid,
81294211307,2023-07-12,Valid,
82112378957,2023-04-10,Valid,
82242107843,2023-02-25,Valid,
81161426198,2023-04-16,Valid,
85256491932,2023-09-10,Valid,
85250173395,2023-05-04,Valid,
85260142854,2023-01-26,Valid,350000000885435.0
85286221488,2023-05-08,Valid,350000000838416.0
85278397847,2023-08-15,Valid,
82167985104,2023-07-22,Valid,
82267212613,2023-02-25,Valid,
82250366256,2023-05-28,Valid,
82237527068,2023-07-31,Valid,350000000830784.0
82123072998,2023-09-21,Valid,
82240169429,2023-05-20,Valid,350000000846526.0
81228688137,2023-06-16,Valid,350000000749866.0
82297206283,2023-10-05,Valid,
82132111991,2023-08-28,Valid,
82231155836,2023-09-29,Valid,
82263255063,2023-07-16,Valid,350000000983472.0
82134651495,2023-10-22,Valid,350000000802805.0
81123966362,2023-07-21,Valid,
82197476580,2023-05-01,Valid,
82163843425,2023-06-26,Valid,
85256401707,2023-07-28,Valid,350000000651247.0
82162207122,2023-05-16,Missing/Unregistered,
81280158493,2023-05-22,Missing/Unregistered,
85225215241,2023-06-08,Valid,
82231278470,2023-05-03,Valid,350000000358009.0
82162072201,2023-09-26,Valid,
82197315831,2023-05-26,Valid,
81283476203,2023-01-10,Valid,
82261948145,2023-01-14,Valid,350000000176088.0
85233673455,2023-02-08,Valid,
85243202668,2023-08-22,Valid,350000000570540.0
81241730133,2023-10-18,Valid,
82134349309,2023-02-01,Valid,350000000764634.0
81212931946,2023-10-11,Valid,
81220046946,2023-05-19,Valid,350000000748212.0
82267154355,2023-05-17,Valid,
81167454073,2023-05-10,Valid,
81147334324,2023-03-17,Valid,350000000028219.0
82175915790,2023-02-08,Valid,350000000507594.0
81169330805,2023-02-02,Valid,
81164957111,2023-02-28,Valid,
81258494306,2023-04-03,Valid,350000000640647.0
82217785443,2023-08-04,Valid,
82136969570,2023-03-02,Missing/Unregistered,350000000286327.0
82161071892,2023-10-26,Valid,
81196121122,2023-07-10,Valid,350000000626859.0
82235199236,2023-10-02,Valid,
81255606027,2023-03-29,Valid,
85237080332,2023-09-28,Valid,350000000990576.0
81264877302,2023-06-12,Valid,350000000287343.0
81265883395,2023-07-07,Valid,
82114536730,2023-04-26,Valid,
81291854420,2023-02-14,Valid,350000000391868.0
81174586277,2023-10-17,Valid,350000000874531.0
81141335772,2023-07-18,Valid,350000000598221.0
82288384241,2023-06-07,Valid,350000000324705.0
82186683780,2023-06-03,Valid,
81268923404,2023-08-07,Valid,
81162605948,2023-08-21,Valid,
82185562943,2023-05-20,Valid,
82283374039,2023-06-09,Valid,
82262003358,2023-06-20,Valid,
81186217106,2023-01-25,Valid,350000000743127.0
85230101507,2023-02-08,Valid,350000000109065.0
81157255807,2023-02-09,Valid,
85232792900,2023-10-16,Valid,
82125992019,2023-07-15,Valid,350000000531364.0
81198619649,2023-04-07,Missing/Unregistered,
82143892440,2023-04-09,Missing/Unregistered,
82228490567,2023-08-03,Valid,
85225280925,2023-08-22,Missing/Unregistered,
81214906663,2023-02-17,Valid,
82186267993,2023-08-15,Missing/Unregistered,
81195844242,2023-10-18,Valid,350000000555576.0
85269010096,2023-03-03,Valid,350000000070170.0
82124616265,2023-08-06,Valid,
85229698708,2023-03-06,Valid,
85262523287,2023-03-03,Valid,
81276081125,2023-06-22,Valid,350000000586933.0
82244222310,2023-06-22,Missing/Unregistered,
81131177917,2023-09-07,Valid,350000000873141.0
81111567570,2023-09-28,Valid,350000000484282.0
85227393736,2023-01-14,Valid,
85288252477,2023-04-16,Valid,
81160684834,2023-07-20,Missing/Unregistered,
81175733497,2023-03-25,Valid,350000000094489.0
81263095583,2023-10-25,Missing/Unregistered,
81289417372,2023-05-15,Valid,
82128150927,2023-05-28,Valid,
81186141879,2023-01-25,Valid,
85250921475,2023-03-08,Valid,350000000302926.0
85220789268,2023-10-02,Valid,
82174191846,2023-08-18,Valid,350000000646097.0
82267939943,2023-07-15,Valid,
81290846999,2023-06-02,Valid,
82162606791,2023-10-11,Valid,
81186459679,2023-10-11,Valid,
81273512168,2023-04-14,Valid,
82238499942,2023-07-09,Valid,
81232396725,2023-05-30,Valid,
82231870936,2023-07-06,Valid,350000000642912.0
81265027196,2023-05-13,Missing/Unregistered,
82284288635,2023-04-24,Valid,350000000680490.0
82179736387,2023-04-04,Missing/Unregistered,350000000076216.0
82199610666,2023-03-19,Valid,
81111748726,2023-08-03,Missing/Unregistered,
81224982073,2023-09-06,Valid,
82212433521,2023-04-06,Valid,
82215826460,2023-10-04,Valid,
82233239327,2023-03-13,Valid,350000000562425.0
85236583703,2023-10-13,Valid,
82148979304,2023-09-21,Valid,
82126881258,2023-02-15,Valid,350000000027116.0
81252547587,2023-04-04,Missing/Unregistered,
81220938544,2023-01-02,Valid,
82248493412,2023-08-16,Valid,
81243727422,2023-07-17,Valid,350000000629510.0
85254912206,2023-03-10,Valid,
81292563515,2023-03-26,Missing/Unregistered,
81158195525,2023-09-25,Missing/Unregistered,
81183444717,2023-05-01,Valid,
82229801299,2023-02-21,Valid,
81175619410,2023-06-25,Missing/Unregistered,350000000575374.0
81116168714,2023-02-07,Valid,350000000304742.0
82271959518,2023-10-09,Valid,
85249907920,2023-02-11,Valid,
82167592893,2023-02-05,Valid,
81176787069,2023-10-21,Missing/Unregistered,
82150997226,2023-01-24,Missing/Unregistered,350000000348546.0
82289589096,2023-10-27,Valid,
85239995580,2023-02-10,Valid,350000000165919.0
81255256608,2023-04-30,Missing/Unregistered,
81218191919,2023-07-19,Valid,
85224714258,2023-02-07,Valid,
82287800909,2023-02-19,Valid,
81157051034,2023-02-13,Valid,350000000761594.0
82277376946,2023-07-16,Valid,
81221314942,2023-05-29,Missing/Unregistered,
81233177731,2023-09-22,Valid,
82258985190,2023-08-24,Valid,
81131361759,2023-09-18,Valid,
82170183372,2023-06-20,Valid,
82155427981,2023-07-22,Valid,350000000203603.0
81157162175,2023-09-28,Valid,350000000332538.0
82233613009,2023-09-11,Valid,350000000708780.0
81150861190,2023-09-10,Missing/Unregistered,
82234675973,2023-08-29,Valid,
85231238618,2023-09-15,Valid,350000000211247.0
81230261516,2023-02-28,Valid,
82138438280,2023-01-06,Missing/Unregistered,
81190912124,2023-08-06,Valid,350000000781641.0
82272156333,2023-07-20,Missing/Unregistered,
85257619806,2023-02-23,Valid,
82152986225,2023-04-05,Valid,
82151243271,2023-02-25,Valid,
82254862934,2023-04-25,Valid,
82264705486,2023-04-13,Valid,
81184632363,2023-08-29,Valid,350000000201527.0
81177011882,2023-03-11,Valid,350000000387687.0
82133766181,2023-08-10,Valid,
85277440735,2023-08-29,Valid,
85268882356,2023-09-17,Valid,350000000522102.0
85215412303,2023-03-24,Valid,
81276570372,2023-01-12,Missing/Unregistered,
82264076819,2023-04-18,Valid,
82256246479,2023-05-05,Valid,
81159861046,2023-03-13,Missing/Unregistered,
81288148112,2023-06-04,Valid,
81258655246,2023-06-24,Valid,350000000247566.0
82234867963,2023-04-26,Valid,350000000081525.0
82190119114,2023-08-16,Valid,
81184944155,2023-05-23,Valid,
81285760544,2023-02-25,Valid,350000000533397.0
82219321290,2023-05-26,Missing/Unregistered,
82284215764,2023-01-20,Missing/Unregistered,
81267224436,2023-05-13,Valid,
82229772866,2023-04-01,Missing/Unregistered,
82152468438,2023-04-28,Valid,
81226505994,2023-01-06,Valid,350000000318305.0
85237741177,2023-09-12,Valid,
85298328224,2023-07-28,Valid,
85222206316,2023-07-23,Missing/Unregistered,350000000244025.0
82217841033,2023-03-11,Valid,350000000193793.0
82293365420,2023-04-02,Valid,350000000384362.0
82163934730,2023-05-17,Valid,
82252376568,2023-01-29,Valid,
