msisdn,activation_date,nik_kk_status,registered_imei
082141727878,2023-08-27,Valid,
082264931833,2023-04-18,Valid,
085238214648,2023-08-12,Valid,
082190091362,2023-01-06,Valid,350000000761286
081116388547,2023-05-27,Valid,
082140540903,2023-07-23,Valid,350000000560472
081188955713,2023-08-23,Valid,350000000050982
085268370444,2023-08-30,Valid,
081135371520,2023-02-01,Valid,
082244853010,2023-01-19,nan,
081229235086,2023-01-04,nan,
085282538293,2023-10-23,Valid,
085240373870,2023-10-27,Valid,
081259911723,2023-03-13,Valid,
081110926359,2023-08-17,nan,350000000484567
081297417881,2023-03-21,Valid,350000000523363
081268359165,2023-09-07,Valid,
081249630872,2023-04-26,Valid,
085219506761,2023-01-04,Valid,
081138886868,2023-08-19,Valid,350000000890073
082263265365,2023-10-10,Valid,
081272811897,2023-05-05,Valid,
082132163083,2023-05-27,Valid,
082265566225,2023-03-04,nan,350000000532555
081161345424,2023-08-13,Valid,
085245544428,2023-08-11,Valid,
082275669512,2023-04-18,Valid,
085222293385,2023-06-14,Valid,350000000218201
082175757500,2023-04-24,Valid,350000000576472
085220282035,2023-08-07,Valid,
085274281687,2023-02-10,Valid,350000000453486
081172577390,2023-06-03,nan,
082177741206,2023-05-11,Valid,
081156649780,2023-01-14,nan,
082299909450,2023-02-07,Valid,
081153843308,2023-08-11,Valid,
081172827089,2023-08-24,Valid,
082287925131,2023-05-26,Valid,
081184306842,2023-02-07,nan,350000000734251
081287293172,2023-05-16,Valid,
081193950800,2023-10-14,Valid,
081247870456,2023-05-19,Valid,350000000492106
081285526610,2023-09-08,Valid,350000000111545
081199253861,2023-05-14,Valid,
082125239045,2023-03-12,Valid,
081165610167,2023-04-20,Valid,
082115776262,2023-05-04,Valid,
081238355289,2023-02-10,nan,350000000515593
082172411493,2023-01-18,Valid,
081152793230,2023-08-11,Valid,
082262173551,2023-07-17,Valid,350000000726985
082192169006,2023-10-02,Valid,
082159393761,2023-03-20,Valid,
082276147156,2023-07-22,nan,
081263265743,2023-09-10,Valid,
082299227593,2023-02-22,Valid,
082129419353,2023-04-16,Valid,350000000167793
082148134450,2023-09-09,Valid,
082285906200,2023-09-23,Valid,
081223407816,2023-04-15,Valid,
085264309411,2023-08-02,Valid,
082299748855,2023-10-17,Valid,
082139750208,2023-08-30,Valid,
081216484851,2023-10-18,Valid,
081299499447,2023-05-27,nan,
081132398355,2023-02-14,Valid,350000000633896
081133078434,2023-07-15,Valid,
081267350711,2023-09-01,Valid,
085284384382,2023-02-09,Valid,
085212763007,2023-01-25,Valid,
082147552455,2023-09-29,Valid,
081170965293,2023-10-07,Valid,
081131328805,2023-02-10,nan,350000000058795
082193270177,2023-04-30,Valid,350000000129479
081267917162,2023-09-26,Valid,
082258468359,2023-09-05,Valid,350000000212297
081291476708,2023-09-10,Valid,350000000455469
082221606147,2023-05-19,nan,
085248110636,2023-05-02,Valid,
082179059980,2023-01-02,Valid,350000000948165
081156084970,2023-04-17,nan,
082237886170,2023-07-19,Valid,350000000362448
085227740468,2023-03-28,nan,
085254931926,2023-10-09,Valid,350000000571132
082257419418,2023-03-20,Valid,
081158327866,2023-03-19,nan,
082276750913,2023-08-22,Valid,
082155737084,2023-10-06,Valid,
082163725171,2023-01-29,Valid,350000000786946
085234009382,2023-03-28,Valid,350000000385511
082110529908,2023-04-27,Valid,
082182044451,2023-01-22,Valid,
085290627828,2023-07-17,Valid,
082163595959,2023-09-14,Valid,
081129010526,2023-01-03,Valid,
081198714169,2023-02-24,Valid,
085214161046,2023-09-23,Valid,350000000082878
085261640468,2023-06-13,Valid,
081291799709,2023-09-15,nan,350000000487835
081181991688,2023-07-11,Valid,350000000743868
082219269185,2023-06-01,nan,
085250014256,2023-03-24,Valid,
082136704170,2023-06-10,Valid,
081169920836,2023-10-02,Valid,350000000758972
085289409246,2023-06-03,Valid,
082163196997,2023-01-24,Valid,
082214418831,2023-10-03,Valid,
082177296466,2023-01-07,Valid,350000000618637
082170754152,2023-02-27,Valid,350000000365290
081270084240,2023-08-27,Valid,
085212143438,2023-04-03,Valid,
082120411480,2023-07-03,Valid,
082139615685,2023-09-30,Valid,350000000147100
081280468005,2023-01-10,Valid,350000000955250
082125645209,2023-10-05,Valid,
081251744569,2023-10-26,nan,
082250100775,2023-09-01,nan,
085276303088,2023-01-16,Valid,
085211250592,2023-03-26,Valid,
085236210129,2023-03-07,Valid,
082252324270,2023-10-24,Valid,
085259376338,2023-08-02,Valid,
081213821091,2023-04-28,Valid,350000000336721
085291751781,2023-06-25,Valid,
081295080129,2023-02-08,Valid,350000000522407
085290548327,2023-05-06,nan,
082158880020,2023-04-02,Valid,
082185314716,2023-03-07,Valid,
082126785026,2023-09-26,Valid,350000000223125
081293281895,2023-09-16,Valid,
081297297156,2023-08-18,Valid,
082299206685,2023-05-16,Valid,350000000167719
085221648411,2023-09-09,Valid,
082165745475,2023-10-04,Valid,
081296732804,2023-09-30,Valid,
081134610254,2023-07-11,Valid,350000000952840
082254273995,2023-04-13,Valid,
085234899014,2023-04-17,nan,
081157565083,2023-02-13,Valid,350000000609715
082282517555,2023-01-07,Valid,350000000465435
081232469720,2023-03-30,nan,350000000806490
081289815670,2023-03-30,Valid,350000000371311
081221867381,2023-04-26,Valid,
081255764981,2023-01-11,nan,350000000138301
085278203789,2023-03-03,Valid,
082194930931,2023-05-01,Valid,350000000497024
082114088307,2023-02-03,Valid,350000000652118
082170470164,2023-10-09,Valid,
081186637070,2023-09-05,nan,
081113412444,2023-02-25,Valid,350000000104434
081141344229,2023-05-31,Valid,
085280954708,2023-10-09,nan,350000000587735
081190191086,2023-09-24,Valid,350000000122245
082225806178,2023-06-01,Valid,
081178405132,2023-01-01,Valid,350000000261662
082264519686,2023-07-27,Valid,
081278873121,2023-06-20,Valid,350000000607741
082169369386,2023-01-03,Valid,350000000257426
082111955597,2023-10-11,Valid,350000000030523
082144225348,2023-09-22,Valid,
082222965663,2023-01-26,nan,
082223298675,2023-04-16,Valid,350000000887723
082120160542,2023-04-11,Valid,350000000509900
082266766682,2023-09-27,Valid,
081229204892,2023-01-16,Valid,
081228411098,2023-05-31,Valid,
081242978638,2023-03-02,nan,
081141502115,2023-07-28,Valid,
081168915584,2023-02-12,Valid,350000000107909
082187224165,2023-10-05,Valid,
081249647741,2023-05-18,Valid,
085224497562,2023-04-26,nan,
081143840226,2023-03-30,Valid,
085281605195,2023-06-27,Valid,
085229160365,2023-01-01,Valid,350000000449876
081274733980,2023-08-24,Valid,
085239146139,2023-01-05,Valid,350000000580020
081240155468,2023-09-10,Valid,
081110699695,2023-05-01,Valid,
082211992731,2023-05-30,Valid,
081220729104,2023-08-17,Valid,
081118720283,2023-02-08,Valid,
082142135151,2023-04-04,Valid,350000000294344
081252896571,2023-03-22,Valid,350000000805046
082188628152,2023-09-28,Valid,
081279396823,2023-07-23,nan,350000000145229
081110714960,2023-01-11,Valid,
082290748470,2023-09-14,Valid,
082130882671,2023-03-03,Valid,
082248393446,2023-01-05,Valid,350000000361333
085294315976,2023-05-14,Valid,
081189598779,2023-05-01,Valid,
081282983004,2023-08-11,Valid,
081284530744,2023-02-12,nan,
082132940766,2023-08-20,Valid,
082249373175,2023-08-27,nan,
082227665898,2023-01-25,Valid,
085260457175,2023-01-05,Valid,
081246355386,2023-04-12,Valid,
081282574734,2023-02-01,Valid,
082118323046,2023-03-20,Valid,350000000416119
081184895579,2023-03-19,Valid,
082146031533,2023-02-02,nan,350000000984203
081278653250,2023-06-01,Valid,350000000300225
082144822335,2023-07-26,Valid,
082210381634,2023-06-28,Valid,
081250150967,2023-08-05,Valid,
085277992307,2023-09-12,Valid,350000000718568
081136853205,2023-09-01,Valid,
081190304809,2023-04-06,Valid,350000000763936
081211197809,2023-01-24,Valid,
081246399130,2023-03-27,Valid,
081179262342,2023-05-06,Valid,
085247266596,2023-05-27,nan,
081231447053,2023-10-03,Valid,350000000718725
082168638974,2023-06-09,Valid,
081236535984,2023-03-13,Valid,
085240666716,2023-01-22,Valid,
082299234135,2023-05-09,nan,350000000144938
081116051845,2023-05-08,Valid,
082299442128,2023-03-05,Valid,
081115733744,2023-04-12,Valid,350000000518873
082270826219,2023-06-15,Valid,
081182481875,2023-03-24,Valid,
082149942091,2023-04-29,Valid,350000000288434
081299376634,2023-08-04,Valid,
081156743916,2023-08-30,Valid,350000000080109
082141191140,2023-06-10,Valid,
081214522729,2023-04-09,Valid,
081163983217,2023-01-16,Valid,
085296977992,2023-01-30,Valid,350000000818056
085279863817,2023-08-28,Valid,
081174291815,2023-06-25,Valid,350000000107591
085265191465,2023-07-02,Valid,350000000608008
081121932607,2023-05-09,Valid,
082194616671,2023-04-02,Valid,
081111731943,2023-10-15,Valid,
085252924845,2023-04-18,Valid,
082175774265,2023-07-22,Valid,350000000582397
085217884012,2023-04-03,Valid,
082268373631,2023-08-28,Valid,350000000774773
082136856984,2023-06-18,Valid,
085259272598,2023-04-10,Valid,
081135694757,2023-06-19,Valid,350000000049991
081237499338,2023-01-16,Valid,
082288281050,2023-03-17,Valid,
081285820841,2023-07-24,Valid,
082264928126,2023-03-01,Valid,
081287643149,2023-07-14,nan,
081177282474,2023-07-23,Valid,
082180971193,2023-03-04,nan,
085299074902,2023-02-01,nan,
081276813758,2023-05-27,Valid,
081265713732,2023-04-20,Valid,
081239921855,2023-07-16,Valid,350000000661915
085282869514,2023-09-09,Valid,
085266111721,2023-05-25,Valid,
081151512996,2023-06-11,nan,350000000676533
085259544220,2023-06-12,nan,
081124655385,2023-08-11,nan,
085278344195,2023-07-07,Valid,350000000449244
082265566136,2023-08-12,Valid,350000000831055
082183960788,2023-05-13,Valid,
082113102086,2023-01-20,Valid,
081127875695,2023-01-25,nan,
082131124333,2023-04-11,Valid,
081285625128,2023-08-07,Valid,350000000760203
081191938476,2023-07-07,Valid,
081273167731,2023-07-05,Valid,
081229740071,2023-07-24,Valid,
081114799206,2023-09-01,Valid,
085293415480,2023-03-30,Valid,
081298167180,2023-01-06,Valid,
081134605917,2023-07-21,nan,350000000406071
082138654724,2023-07-21,Valid,
082230228587,2023-03-12,Valid,350000000751643
082265674867,2023-10-20,Valid,350000000486700
081165226865,2023-01-19,Valid,
085217029564,2023-10-06,Valid,
082162004651,2023-04-07,Valid,
082123667734,2023-06-28,Valid,
082217700102,2023-02-28,nan,350000000011147
081267608509,2023-05-10,nan,
082133870532,2023-01-25,nan,
082223293165,2023-08-28,nan,
085231827633,2023-08-16,Valid,
081198482852,2023-07-05,Valid,
082131258910,2023-09-19,Valid,350000000643684
085233346755,2023-08-22,nan,
082135224693,2023-02-19,Valid,
085281374947,2023-07-13,Valid,350000000776371
082226479029,2023-03-26,Valid,
082247076037,2023-01-13,Valid,
082230372200,2023-10-20,nan,350000000974456
081161594459,2023-10-07,Valid,350000000925929
081235762907,2023-10-19,Valid,
081133711239,2023-01-14,Valid,
085215106079,2023-09-11,nan,
081113449104,2023-05-12,nan,350000000538102
081197260992,2023-03-24,Valid,350000000884386
081154437805,2023-09-24,Valid,
082231020412,2023-01-30,Valid,
081198942447,2023-03-13,Valid,350000000427728
085280904403,2023-06-02,Valid,
082292390596,2023-10-26,Valid,350000000569662
082289898096,2023-06-25,Valid,
082198043347,2023-01-13,Valid,
085231682703,2023-02-11,Valid,
081266740343,2023-09-03,Valid,
082128815800,2023-01-28,Valid,350000000282342
081157412468,2023-02-15,Valid,350000000592119
081137881225,2023-04-15,Valid,350000000294917
082129590913,2023-06-18,Valid,
082123169146,2023-04-14,Valid,350000000377058
081161459880,2023-06-17,Valid,
081220043053,2023-01-31,nan,
082257126844,2023-09-11,Valid,350000000082195
082154100096,2023-07-04,Valid,350000000721240
081286982924,2023-02-23,Valid,350000000340101
081266112857,2023-01-17,Valid,350000000809316
082258689911,2023-08-13,Valid,
081216740895,2023-02-18,Valid,
081221852393,2023-10-15,Valid,350000000418690
081286942990,2023-10-02,Valid,
081227664715,2023-02-19,Valid,350000000658294
081221525698,2023-03-28,Valid,
081225474544,2023-05-17,nan,
082181637593,2023-02-13,Valid,
081123366962,2023-04-04,Valid,
085238211435,2023-09-17,Valid,
081287727806,2023-09-26,Valid,
082185395896,2023-08-25,nan,
081276195778,2023-04-29,Valid,
081285856510,2023-05-25,Valid,
081184014406,2023-09-15,Valid,350000000036901
082189160652,2023-03-29,Valid,
082262145247,2023-04-26,Valid,350000000998711
081118766407,2023-05-31,Valid,
081289321562,2023-03-08,Valid,
081197968139,2023-03-25,Valid,
082281606744,2023-05-06,Valid,
082297095854,2023-02-20,Valid,
081231464524,2023-04-23,Valid,350000000647020
085262529255,2023-02-09,Valid,350000000624180
081223434031,2023-10-10,Valid,350000000524202
081222331659,2023-06-23,Valid,350000000983319
082121908245,2023-03-22,nan,350000000459245
085260089847,2023-08-14,Valid,
082225234495,2023-08-22,Valid,
085215861612,2023-09-08,Valid,
081117260735,2023-04-27,Valid,
085240436142,2023-01-13,Valid,
082178305543,2023-10-26,Valid,
082266032328,2023-01-31,Valid,350000000411043
085293860908,2023-01-29,Valid,
085234795491,2023-03-14,Valid,350000000315444
081126408086,2023-04-27,nan,350000000376105
085229204642,2023-01-28,nan,350000000591527
081182501137,2023-08-08,Valid,350000000884922
082238770578,2023-07-18,nan,350000000196810
085283663994,2023-08-08,nan,
082272423283,2023-07-28,Valid,350000000487671
081235087965,2023-10-25,Valid,
081168247447,2023-09-24,Valid,350000000981033
081259271794,2023-03-24,Valid,
082241161491,2023-05-09,Valid,
081268116588,2023-03-10,Valid,
081264858653,2023-01-26,Valid,
082125205989,2023-01-08,Valid,350000000263872
081122282305,2023-02-08,Valid,
082146248772,2023-01-29,Valid,
085225702024,2023-08-15,Valid,
082177048533,2023-08-16,nan,
085225410691,2023-07-03,Valid,
081272441823,2023-02-07,Valid,350000000088398
081193351379,2023-04-14,nan,
085264438011,2023-09-23,Valid,
085265023046,2023-04-06,nan,
081264589218,2023-06-25,Valid,350000000802221
082168250231,2023-09-03,Valid,350000000996372
081283823313,2023-08-15,Valid,
085272529618,2023-08-02,Valid,
082239216871,2023-03-22,Valid,350000000841256
085223607346,2023-01-30,Valid,
081140487890,2023-10-13,Valid,
081256865161,2023-09-16,Valid,350000000723694
085226484057,2023-06-27,Valid,350000000110702
082172122654,2023-08-12,Valid,
081221804603,2023-09-14,Valid,
081230475315,2023-03-26,Valid,
085219392759,2023-03-25,Valid,
082179322565,2023-06-09,Valid,350000000097853
082217466013,2023-04-21,nan,
082116182342,2023-01-17,nan,350000000985119
081116401893,2023-04-20,Valid,350000000098298
082281266641,2023-06-24,nan,350000000176027
081278781192,2023-06-12,Valid,
085212053851,2023-09-06,Valid,350000000687739
082281004119,2023-01-19,Valid,
082284686339,2023-03-23,Valid,350000000835645
082229861632,2023-03-31,Valid,350000000929243
082198216120,2023-07-23,Valid,
082189461026,2023-05-14,Valid,
082194566127,2023-04-03,Valid,
085279007180,2023-10-11,Valid,350000000034659
085243500087,2023-07-17,Valid,
082292719003,2023-09-22,Valid,
082217940278,2023-08-17,Valid,350000000360980
081267821040,2023-09-22,Valid,
085241474653,2023-06-15,Valid,
085251010578,2023-05-30,Valid,350000000341142
082156281440,2023-08-01,Valid,
082163789148,2023-01-21,nan,
082197538777,2023-02-26,Valid,
081121667839,2023-02-26,Valid,
085251011152,2023-06-18,Valid,350000000751541
082188178361,2023-06-24,Valid,
082284578224,2023-01-17,Valid,
082141703372,2023-03-31,nan,350000000071681
082262195115,2023-07-12,Valid,
082153767911,2023-05-04,Valid,350000000151127
082144896786,2023-06-07,nan,
081299922348,2023-05-31,Valid,
081145178929,2023-08-06,Valid,
081243066002,2023-08-16,Valid,350000000635062
082289750218,2023-07-05,Valid,350000000617053
082176664755,2023-03-24,Valid,
081238551147,2023-08-07,Valid,350000000433337
081191966267,2023-10-12,Valid,
082233858090,2023-05-20,Valid,350000000221745
081218593269,2023-04-09,Valid,
082133391029,2023-10-12,Valid,
085269797704,2023-04-18,Valid,
081280784462,2023-03-22,Valid,
081124102551,2023-05-31,Valid,
082210894925,2023-03-28,nan,350000000050104
082289909845,2023-05-25,Valid,350000000290977
081166896420,2023-06-01,Valid,
085239820038,2023-07-07,Valid,
085249387354,2023-08-21,nan,
082158138363,2023-06-09,Valid,350000000072681
082268409798,2023-06-30,Valid,
081253175978,2023-04-11,Valid,
082183066343,2023-09-11,Valid,
082236031555,2023-10-10,Valid,
085252441605,2023-01-26,nan,
082149108580,2023-01-04,nan,
085277626992,2023-01-05,Valid,
082188368444,2023-09-27,Valid,
085246023519,2023-05-03,Valid,
082290874683,2023-10-12,Valid,
081258436745,2023-04-16,nan,
081268610183,2023-07-03,Valid,
081222703355,2023-04-06,Valid,350000000032377
082286377706,2023-09-06,Valid,350000000667842
085266276819,2023-02-13,Valid,
081285280828,2023-07-02,nan,350000000939846
081196778008,2023-06-12,nan,
081169215711,2023-08-05,nan,350000000622939
081197019702,2023-07-17,Valid,
085269241201,2023-08-03,Valid,
082280613182,2023-07-02,Valid,350000000784561
081161854127,2023-08-30,Valid,350000000172845
081215145110,2023-09-22,Valid,
081186238658,2023-06-17,nan,
082240849528,2023-01-15,Valid,350000000461947
081170305925,2023-02-17,Valid,
082156795315,2023-03-02,nan,350000000213015
085289123308,2023-03-30,Valid,
082297191073,2023-06-25,nan,
081255137883,2023-10-14,Valid,350000000827248
082215937453,2023-06-13,Valid,
081197181671,2023-07-02,Valid,
082296193389,2023-08-23,Valid,
081196056101,2023-10-16,Valid,350000000032889
081146313439,2023-01-08,Valid,350000000931550
085244342341,2023-08-17,Valid,
081150382182,2023-10-21,Valid,
081230642914,2023-03-20,Valid,
081285788029,2023-08-14,Valid,350000000588630
081294351360,2023-01-24,Valid,350000000049010
082267602329,2023-08-30,Valid,
085285628398,2023-05-19,Valid,350000000380076
082119566855,2023-03-13,Valid,
082133143844,2023-04-19,nan,350000000996115
081244195051,2023-06-14,Valid,350000000415148
082299564996,2023-02-27,nan,
082229519175,2023-07-31,Valid,350000000207351
082282681636,2023-06-06,Valid,
082151690701,2023-02-06,Valid,
081142209650,2023-05-05,Valid,
081219077684,2023-08-29,Valid,
081189794052,2023-06-28,Valid,350000000957181
081197509166,2023-09-23,Valid,
082160411154,2023-07-03,Valid,
082268511303,2023-03-15,Valid,
081164716435,2023-02-23,Valid,
081184116959,2023-05-27,Valid,350000000832912
082150872875,2023-06-02,nan,
085232360336,2023-09-21,Valid,
081182947273,2023-04-19,Valid,
085230292696,2023-01-04,Valid,
081297613592,2023-05-17,Valid,350000000267282
082266323285,2023-04-28,Valid,
081138170816,2023-09-03,Valid,
081159514135,2023-06-15,Valid,
082185455089,2023-05-24,Valid,
085270070177,2023-01-07,Valid,350000000154640
081148749604,2023-07-18,Valid,
081153996526,2023-04-14,Valid,
085296011707,2023-03-17,Valid,
082228739552,2023-05-26,Valid,
082292510114,2023-08-15,Valid,350000000405110
085272196355,2023-10-12,Valid,
082282893011,2023-02-27,Valid,
081272884145,2023-05-07,Valid,350000000206752
082195650842,2023-07-16,nan,350000000938248
082185851555,2023-05-17,Valid,
081194149171,2023-07-18,Valid,
081110477055,2023-06-16,Valid,350000000675799
081298650264,2023-04-05,Valid,
082164291248,2023-06-18,Valid,
081132439135,2023-04-21,nan,
085236662619,2023-09-17,Valid,
082161176445,2023-07-04,Valid,350000000183398
082185170759,2023-03-20,Valid,
081275835050,2023-01-15,Valid,
082134522043,2023-04-18,Valid,350000000080029
081165694241,2023-01-23,Valid,
085220722989,2023-04-08,Valid,
085298465318,2023-05-23,nan,350000000134400
085264122388,2023-03-03,Valid,
085298881460,2023-07-16,Valid,
082183097279,2023-05-26,Valid,
082285553930,2023-03-31,Valid,
085270413184,2023-05-11,Valid,350000000183530
081178422003,2023-10-08,Valid,350000000930384
081291065445,2023-10-25,Valid,350000000030673
081126650204,2023-02-05,Valid,350000000356328
081122159333,2023-05-13,Valid,
081231583652,2023-09-05,nan,
082192276366,2023-06-06,Valid,350000000462296
081163433052,2023-08-12,Valid,350000000145021
082214406118,2023-01-06,nan,
081265521218,2023-02-11,Valid,350000000927489
085220417154,2023-10-13,Valid,
082221482368,2023-03-10,Valid,
081152308322,2023-07-10,nan,350000000465322
085295515427,2023-08-19,Valid,
081198244668,2023-01-05,Valid,350000000760358
082180364248,2023-09-07,Valid,
081231759363,2023-08-16,nan,350000000314390
085262994738,2023-10-05,Valid,
081264205234,2023-08-28,Valid,350000000905926
081125587042,2023-05-26,Valid,
081176415382,2023-01-08,Valid,
081252944670,2023-01-14,nan,
081251447376,2023-08-25,Valid,350000000431528
081161037185,2023-04-12,Valid,
085268558714,2023-06-28,Valid,
082263671116,2023-07-06,Valid,
081293630385,2023-02-17,Valid,
082178237022,2023-04-19,Valid,350000000193941
081131079771,2023-04-23,Valid,350000000394626
081157308767,2023-01-03,Valid,
082188973518,2023-08-18,Valid,
081229599672,2023-05-02,Valid,
085257236508,2023-01-19,Valid,
082162022949,2023-04-02,Valid,350000000607590
082159711844,2023-02-21,Valid,
082221118356,2023-08-10,Valid,350000000867798
081246668461,2023-08-04,nan,
085280376446,2023-05-17,Valid,
082163875856,2023-09-09,Valid,
082226118726,2023-10-20,Valid,
085298584201,2023-10-03,Valid,
081156155564,2023-04-14,Valid,
081150080231,2023-10-26,Valid,
082183898612,2023-03-22,Valid,
085227375125,2023-01-20,Valid,350000000255231
081197410897,2023-09-24,nan,350000000896401
082132023327,2023-05-07,Valid,350000000428961
081117190672,2023-10-24,Valid,
082297960786,2023-06-28,Valid,350000000263248
081126636298,2023-06-24,Valid,
081150258198,2023-02-04,Valid,350000000969049
082289352769,2023-03-18,Valid,
081117831698,2023-01-16,nan,
082121158799,2023-06-15,Valid,350000000896210
085273814971,2023-10-11,Valid,
082177659236,2023-08-19,nan,
082225060786,2023-05-14,Valid,
082218702317,2023-10-21,Valid,350000000073037
081279333830,2023-02-19,nan,350000000758687
081183613037,2023-05-06,Valid,
081264050561,2023-06-20,Valid,350000000675876
082234564628,2023-03-18,Valid,350000000480504
081225877180,2023-07-11,nan,
081214498321,2023-10-27,Valid,
082250238569,2023-03-09,nan,
081161492469,2023-08-08,Valid,350000000049128
082292074850,2023-03-25,Valid,350000000308763
082154101987,2023-02-17,Valid,
085256511538,2023-03-24,Valid,350000000844904
081290168855,2023-06-09,Valid,
085292392122,2023-04-27,Valid,350000000186324
082199528714,2023-02-27,Valid,
085253215841,2023-03-04,nan,350000000801097
082164401249,2023-01-14,Valid,
082118067000,2023-01-09,Valid,
081163711884,2023-02-08,nan,350000000140282
081197795086,2023-04-05,nan,
081249950482,2023-04-15,Valid,
082133736127,2023-10-04,nan,350000000543542
082175727161,2023-10-23,Valid,
085211443766,2023-07-30,Valid,
081260761374,2023-02-24,Valid,350000000960568
082239273260,2023-02-22,Valid,
082179818718,2023-01-26,Valid,
085243773984,2023-07-17,Valid,350000000535464
081252376195,2023-07-19,Valid,
082281599270,2023-05-06,Valid,
081234561462,2023-05-09,Valid,
081243441942,2023-07-23,Valid,350000000642673
081285952539,2023-03-20,Valid,
082114199675,2023-04-03,Valid,
082241783154,2023-03-14,Valid,
085291099597,2023-04-05,Valid,
081182727690,2023-01-08,Valid,350000000357754
081137439538,2023-03-13,nan,
081283426962,2023-03-23,Valid,
081243024532,2023-07-18,Valid,
082248733428,2023-10-19,Valid,
085213557673,2023-09-02,nan,350000000557981
085240101053,2023-05-06,Valid,
082253161261,2023-05-20,Valid,350000000187547
081264432329,2023-06-30,nan,
085252007618,2023-07-16,Valid,
082271921213,2023-08-27,Valid,
081184661580,2023-06-28,Valid,
085297729906,2023-07-23,Valid,
082248547344,2023-10-03,Valid,
081237734850,2023-07-07,nan,
082250937661,2023-02-12,nan,
082125402135,2023-10-18,Valid,350000000273142
085298493045,2023-08-12,Valid,350000000672836
082116972331,2023-07-11,Valid,
082285161607,2023-02-08,Valid,
085254497783,2023-02-27,Valid,
082190430467,2023-02-08,Valid,350000000025419
082117470961,2023-09-27,Valid,350000000565840
081130197729,2023-05-15,Valid,
081211671739,2023-08-03,Valid,
082198658440,2023-04-05,Valid,
081162579510,2023-07-06,Valid,
081285578926,2023-01-28,Valid,
085292695505,2023-02-11,Valid,
081213217857,2023-09-16,Valid,
085275838199,2023-07-24,nan,
082277100399,2023-02-14,Valid,
082121187370,2023-05-11,Valid,
082238776016,2023-09-26,Valid,350000000966490
082275175126,2023-02-19,Valid,
082230849169,2023-02-08,Valid,
082295416727,2023-03-04,Valid,
082142574852,2023-10-06,Valid,
081116337508,2023-02-27,Valid,
085240231951,2023-06-18,Valid,350000000753118
081126101664,2023-08-31,Valid,
082268370200,2023-06-22,nan,
081242081593,2023-01-07,Valid,350000000851732
082216527694,2023-03-04,Valid,
081271758408,2023-02-10,Valid,350000000199156
082211628902,2023-09-02,Valid,350000000448908
082147283585,2023-09-24,Valid,
081142380700,2023-02-19,nan,
082147165941,2023-01-30,Valid,
082128697730,2023-02-18,Valid,350000000283597
082110577513,2023-09-10,Valid,
082227221504,2023-10-02,Valid,
081254155315,2023-08-22,Valid,
081197439568,2023-07-29,Valid,
081193736349,2023-07-31,Valid,
082286428513,2023-07-04,Valid,350000000271522
081114658897,2023-06-06,Valid,
082228916433,2023-10-20,Valid,
082240653866,2023-02-05,Valid,350000000439902
085268682685,2023-09-19,Valid,
082129369831,2023-05-09,Valid,
081126766787,2023-05-01,Valid,350000000273796
082216250509,2023-03-13,Valid,
081274943282,2023-02-21,Valid,
082185150047,2023-05-25,Valid,
085298553892,2023-08-26,nan,
082123673499,2023-02-03,nan,
082173509597,2023-10-19,Valid,
081228092094,2023-06-07,Valid,
082194818422,2023-02-16,Valid,350000000444068
085297730158,2023-09-15,nan,
081272977426,2023-06-24,Valid,350000000346488
081225426120,2023-08-03,Valid,350000000511814
085213566067,2023-05-23,Valid,
085259875696,2023-02-05,Valid,350000000297969
081228781406,2023-03-07,Valid,350000000614653
082213580663,2023-05-14,Valid,350000000225297
082219869128,2023-07-26,Valid,350000000724805
081230409158,2023-09-20,Valid,
081277241218,2023-02-07,Valid,
082240391026,2023-05-05,nan,350000000582104
085263317324,2023-06-27,Valid,350000000625142
081128675808,2023-05-16,Valid,
085212556879,2023-04-15,Valid,350000000400853
082232128553,2023-02-01,Valid,350000000895691
085257853787,2023-03-15,Valid,
085280401903,2023-03-12,Valid,
082111643579,2023-09-05,Valid,
081158298555,2023-09-21,Valid,
082232700901,2023-02-17,Valid,
082166460979,2023-06-24,Valid,350000000663562
081224181669,2023-10-16,Valid,350000000262899
081191468852,2023-01-09,Valid,
081283408967,2023-07-01,Valid,350000000435490
085296835809,2023-04-17,nan,
081243229125,2023-02-27,Valid,
081143560876,2023-09-25,Valid,
082279742091,2023-03-20,Valid,
081120656776,2023-07-27,Valid,
082296907207,2023-04-30,Valid,350000000435437
081197770082,2023-01-31,Valid,350000000990033
082222864297,2023-09-19,Valid,350000000586058
081160888146,2023-09-15,Valid,350000000819763
082186052764,2023-04-23,Valid,350000000415194
081276386626,2023-07-04,Valid,
085284365289,2023-06-28,Valid,
081137446319,2023-01-14,Valid,350000000558938
081295440592,2023-08-05,Valid,
085268798991,2023-05-26,Valid,350000000660016
082259616048,2023-05-14,Valid,
082244529471,2023-04-14,Valid,350000000883584
082249835166,2023-05-19,nan,
085257648908,2023-02-21,nan,
082257115989,2023-09-27,Valid,
081286846566,2023-02-22,Valid,
085244499975,2023-04-25,Valid,
081120376139,2023-05-24,Valid,
082144755770,2023-09-02,Valid,
085260221784,2023-01-12,Valid,
081289581325,2023-09-24,Valid,
085256237688,2023-07-25,Valid,
081248135583,2023-02-14,Valid,
082126521878,2023-03-05,nan,350000000699177
082256983727,2023-04-10,Valid,
082112357481,2023-10-27,Valid,350000000811307
081296779909,2023-04-13,nan,
082177739255,2023-10-12,nan,
